pair_idx,sample_size,k_true,k_fit,run,true_distance,estimated_distance,absolute_error,relative_error,dimension,em_method
8,5000,2,2,0,69.43103790283203,69.15550994873047,0.2755279541015625,0.003968368750065565,5,one_step_cache
8,5000,2,2,1,69.43103790283203,68.910888671875,0.5201492309570312,0.007491595111787319,5,one_step_cache
8,5000,2,2,2,69.43103790283203,69.73197174072266,0.300933837890625,0.004334283992648125,5,one_step_cache
8,5000,2,2,3,69.43103790283203,69.26082611083984,0.1702117919921875,0.0024515229742974043,5,one_step_cache
8,5000,2,2,4,69.43103790283203,69.45137023925781,0.02033233642578125,0.00029284218908287585,5,one_step_cache
8,10000,2,2,0,69.43103790283203,69.23816680908203,0.19287109375,0.0027778800576925278,5,one_step_cache
8,10000,2,2,1,69.43103790283203,69.46096801757812,0.02993011474609375,0.0004310768854338676,5,one_step_cache
8,10000,2,2,2,69.43103790283203,69.35388946533203,0.0771484375,0.0011111519997939467,5,one_step_cache
8,10000,2,2,3,69.43103790283203,69.7509994506836,0.3199615478515625,0.00460833590477705,5,one_step_cache
8,10000,2,2,4,69.43103790283203,69.77749633789062,0.34645843505859375,0.004989964887499809,5,one_step_cache
9,50,2,2,0,139.0030975341797,144.7726287841797,5.76953125,0.04150649532675743,5,one_step_cache
9,50,2,2,1,139.0030975341797,141.65875244140625,2.6556549072265625,0.019105006009340286,5,one_step_cache
9,50,2,2,2,139.0030975341797,126.94551086425781,12.057586669921875,0.0867432951927185,5,one_step_cache
9,50,2,2,3,139.0030975341797,138.128662109375,0.8744354248046875,0.006290762219578028,5,one_step_cache
9,50,2,2,4,139.0030975341797,139.56028747558594,0.55718994140625,0.004008471500128508,5,one_step_cache
9,100,2,2,0,139.0030975341797,144.57240295410156,5.569305419921875,0.04006605222821236,5,one_step_cache
9,100,2,2,1,139.0030975341797,138.8145751953125,0.1885223388671875,0.001356245600618422,5,one_step_cache
9,100,2,2,2,139.0030975341797,140.05282592773438,1.0497283935546875,0.00755183445289731,5,one_step_cache
9,100,2,2,3,139.0030975341797,121.44712829589844,17.55596923828125,0.12629912793636322,5,one_step_cache
9,100,2,2,4,139.0030975341797,138.78558349609375,0.2175140380859375,0.0015648143598809838,5,one_step_cache
9,500,2,2,0,139.0030975341797,144.15943908691406,5.156341552734375,0.03709515556693077,5,one_step_cache
9,500,2,2,1,139.0030975341797,138.51611328125,0.4869842529296875,0.003503405721858144,5,one_step_cache
9,500,2,2,2,139.0030975341797,140.38706970214844,1.38397216796875,0.009956412017345428,5,one_step_cache
9,500,2,2,3,139.0030975341797,141.23426818847656,2.231170654296875,0.01605122908949852,5,one_step_cache
9,500,2,2,4,139.0030975341797,138.09165954589844,0.91143798828125,0.006556961685419083,5,one_step_cache
9,1000,2,2,0,139.0030975341797,139.86077880859375,0.8576812744140625,0.006170231383293867,5,one_step_cache
9,1000,2,2,1,139.0030975341797,140.69711303710938,1.6940155029296875,0.012186890468001366,5,one_step_cache
9,1000,2,2,2,139.0030975341797,138.2041015625,0.7989959716796875,0.005748044233769178,5,one_step_cache
9,1000,2,2,3,139.0030975341797,141.11402893066406,2.110931396484375,0.015186218544840813,5,one_step_cache
9,1000,2,2,4,139.0030975341797,139.1219940185547,0.118896484375,0.0008553513325750828,5,one_step_cache
9,5000,2,2,0,139.0030975341797,138.00411987304688,0.9989776611328125,0.007186729460954666,5,one_step_cache
9,5000,2,2,1,139.0030975341797,139.79803466796875,0.7949371337890625,0.005718844942748547,5,one_step_cache
9,5000,2,2,2,139.0030975341797,139.95721435546875,0.9541168212890625,0.0068639968521893024,5,one_step_cache
9,5000,2,2,3,139.0030975341797,139.7247314453125,0.7216339111328125,0.005191495176404715,5,one_step_cache
9,5000,2,2,4,139.0030975341797,139.24331665039062,0.2402191162109375,0.0017281565815210342,5,one_step_cache
9,10000,2,2,0,139.0030975341797,138.4600372314453,0.543060302734375,0.003906821366399527,5,one_step_cache
9,10000,2,2,1,139.0030975341797,139.1082305908203,0.105133056640625,0.0007563360850326717,5,one_step_cache
9,10000,2,2,2,139.0030975341797,138.3857421875,0.6173553466796875,0.004441306460648775,5,one_step_cache
9,10000,2,2,3,139.0030975341797,138.78936767578125,0.2137298583984375,0.0015375906368717551,5,one_step_cache
9,10000,2,2,4,139.0030975341797,139.51290893554688,0.5098114013671875,0.0036676262971013784,5,one_step_cache
10,50,2,2,0,70.31885528564453,71.70654296875,1.3876876831054688,0.0197342187166214,5,one_step_cache
10,50,2,2,1,70.31885528564453,71.16047668457031,0.8416213989257812,0.011968644335865974,5,one_step_cache
10,50,2,2,2,70.31885528564453,72.5285415649414,2.209686279296875,0.03142381086945534,5,one_step_cache
10,50,2,2,3,70.31885528564453,79.59081268310547,9.271957397460938,0.13185591995716095,5,one_step_cache
10,50,2,2,4,70.31885528564453,66.15475463867188,4.164100646972656,0.059217412024736404,5,one_step_cache
10,100,2,2,0,70.31885528564453,73.91696166992188,3.5981063842773438,0.051168445497751236,5,one_step_cache
10,100,2,2,1,70.31885528564453,79.49915313720703,9.1802978515625,0.13055244088172913,5,one_step_cache
10,100,2,2,2,70.31885528564453,69.91737365722656,0.40148162841796875,0.005709445104002953,5,one_step_cache
10,100,2,2,3,70.31885528564453,71.90608215332031,1.5872268676757812,0.022571852430701256,5,one_step_cache
10,100,2,2,4,70.31885528564453,74.17040252685547,3.8515472412109375,0.05477261170744896,5,one_step_cache
10,500,2,2,0,70.31885528564453,70.46619415283203,0.1473388671875,0.002095296746119857,5,one_step_cache
10,500,2,2,1,70.31885528564453,71.18514251708984,0.8662872314453125,0.012319415807723999,5,one_step_cache
10,500,2,2,2,70.31885528564453,71.14877319335938,0.8299179077148438,0.011802210472524166,5,one_step_cache
10,500,2,2,3,70.31885528564453,71.052734375,0.7338790893554688,0.010436448268592358,5,one_step_cache
10,500,2,2,4,70.31885528564453,69.21932983398438,1.0995254516601562,0.015636282041668892,5,one_step_cache
10,1000,2,2,0,70.31885528564453,70.33903503417969,0.02017974853515625,0.00028697491507045925,5,one_step_cache
10,1000,2,2,1,70.31885528564453,70.56330108642578,0.24444580078125,0.0034762483555823565,5,one_step_cache
10,1000,2,2,2,70.31885528564453,68.3673324584961,1.9515228271484375,0.027752483263611794,5,one_step_cache
10,1000,2,2,3,70.31885528564453,71.7276840209961,1.4088287353515625,0.02003486454486847,5,one_step_cache
10,1000,2,2,4,70.31885528564453,71.02395629882812,0.7051010131835938,0.010027197189629078,5,one_step_cache
10,5000,2,2,0,70.31885528564453,70.56900024414062,0.25014495849609375,0.003557295771315694,5,one_step_cache
10,5000,2,2,1,70.31885528564453,70.1156005859375,0.20325469970703125,0.002890472300350666,5,one_step_cache
10,5000,2,2,2,70.31885528564453,69.82762908935547,0.4912261962890625,0.0069856964983046055,5,one_step_cache
10,5000,2,2,3,70.31885528564453,70.93592834472656,0.6170730590820312,0.008775357156991959,5,one_step_cache
10,5000,2,2,4,70.31885528564453,70.3876724243164,0.068817138671875,0.0009786442387849092,5,one_step_cache
10,10000,2,2,0,70.31885528564453,70.83621978759766,0.517364501953125,0.0073574078269302845,5,one_step_cache
10,10000,2,2,1,70.31885528564453,70.63024139404297,0.3113861083984375,0.004428202286362648,5,one_step_cache
10,10000,2,2,2,70.31885528564453,70.25968933105469,0.05916595458984375,0.0008413952891714871,5,one_step_cache
10,10000,2,2,3,70.31885528564453,70.4180908203125,0.09923553466796875,0.0014112222706899047,5,one_step_cache
10,10000,2,2,4,70.31885528564453,70.3521499633789,0.033294677734375,0.00047348151565529406,5,one_step_cache
11,50,2,2,0,140.43093872070312,167.52992248535156,27.098983764648438,0.1929701864719391,5,one_step_cache
11,50,2,2,1,140.43093872070312,145.9146270751953,5.4836883544921875,0.03904900327324867,5,one_step_cache
11,50,2,2,2,140.43093872070312,142.88046264648438,2.44952392578125,0.017442908138036728,5,one_step_cache
11,50,2,2,3,140.43093872070312,149.31495666503906,8.884017944335938,0.06326253712177277,5,one_step_cache
11,50,2,2,4,140.43093872070312,136.1908721923828,4.2400665283203125,0.030193250626325607,5,one_step_cache
11,100,2,2,0,140.43093872070312,144.9813690185547,4.5504302978515625,0.032403331249952316,5,one_step_cache
11,100,2,2,1,140.43093872070312,142.29298400878906,1.8620452880859375,0.013259508647024632,5,one_step_cache
11,100,2,2,2,140.43093872070312,134.20216369628906,6.2287750244140625,0.044354721903800964,5,one_step_cache
11,100,2,2,3,140.43093872070312,135.7341766357422,4.6967620849609375,0.03344535082578659,5,one_step_cache
11,100,2,2,4,140.43093872070312,141.1352996826172,0.7043609619140625,0.005015710834413767,5,one_step_cache
11,500,2,2,0,140.43093872070312,147.46368408203125,7.032745361328125,0.050079744309186935,5,one_step_cache
11,500,2,2,1,140.43093872070312,136.953857421875,3.477081298828125,0.024760080501437187,5,one_step_cache
11,500,2,2,2,140.43093872070312,135.82211303710938,4.60882568359375,0.03281916305422783,5,one_step_cache
11,500,2,2,3,140.43093872070312,139.66171264648438,0.76922607421875,0.0054776109755039215,5,one_step_cache
11,500,2,2,4,140.43093872070312,140.10208129882812,0.328857421875,0.002341773360967636,5,one_step_cache
11,1000,2,2,0,140.43093872070312,142.59164428710938,2.16070556640625,0.015386249870061874,5,one_step_cache
11,1000,2,2,1,140.43093872070312,140.28440856933594,0.1465301513671875,0.0010434321593493223,5,one_step_cache
11,1000,2,2,2,140.43093872070312,143.1802978515625,2.749359130859375,0.01957801543176174,5,one_step_cache
11,1000,2,2,3,140.43093872070312,142.24679565429688,1.81585693359375,0.012930604629218578,5,one_step_cache
11,1000,2,2,4,140.43093872070312,140.74400329589844,0.3130645751953125,0.0022293133661150932,5,one_step_cache
11,5000,2,2,0,140.43093872070312,141.603271484375,1.172332763671875,0.00834810920059681,5,one_step_cache
11,5000,2,2,1,140.43093872070312,140.08340454101562,0.3475341796875,0.002474769251421094,5,one_step_cache
11,5000,2,2,2,140.43093872070312,140.62094116210938,0.19000244140625,0.0013529956340789795,5,one_step_cache
11,5000,2,2,3,140.43093872070312,140.79660034179688,0.36566162109375,0.0026038538198918104,5,one_step_cache
11,5000,2,2,4,140.43093872070312,139.24432373046875,1.186614990234375,0.008449811488389969,5,one_step_cache
11,10000,2,2,0,140.43093872070312,139.86192321777344,0.5690155029296875,0.004051924217492342,5,one_step_cache
11,10000,2,2,1,140.43093872070312,141.7228240966797,1.2918853759765625,0.009199435822665691,5,one_step_cache
11,10000,2,2,2,140.43093872070312,140.91017150878906,0.4792327880859375,0.003412586869671941,5,one_step_cache
11,10000,2,2,3,140.43093872070312,138.76026916503906,1.6706695556640625,0.01189673412591219,5,one_step_cache
11,10000,2,2,4,140.43093872070312,141.1343994140625,0.703460693359375,0.005009300075471401,5,one_step_cache
12,50,2,2,0,277.0367736816406,279.8473815917969,2.81060791015625,0.010145251639187336,5,one_step_cache
12,50,2,2,1,277.0367736816406,267.5704040527344,9.46636962890625,0.034170083701610565,5,one_step_cache
12,50,2,2,2,277.0367736816406,280.6496887207031,3.6129150390625,0.013041283003985882,5,one_step_cache
12,50,2,2,3,277.0367736816406,278.5102844238281,1.4735107421875,0.005318827461451292,5,one_step_cache
12,50,2,2,4,277.0367736816406,288.2104187011719,11.17364501953125,0.04033271595835686,5,one_step_cache
12,100,2,2,0,277.0367736816406,270.3249816894531,6.7117919921875,0.0242270790040493,5,one_step_cache
12,100,2,2,1,277.0367736816406,295.345947265625,18.309173583984375,0.06608932465314865,5,one_step_cache
12,100,2,2,2,277.0367736816406,280.9293212890625,3.892547607421875,0.014050653204321861,5,one_step_cache
12,100,2,2,3,277.0367736816406,295.9147033691406,18.8779296875,0.06814232468605042,5,one_step_cache
12,100,2,2,4,277.0367736816406,271.8497009277344,5.18707275390625,0.01872340962290764,5,one_step_cache
12,500,2,2,0,277.0367736816406,276.3872375488281,0.6495361328125,0.002344584558159113,5,one_step_cache
12,500,2,2,1,277.0367736816406,268.0454406738281,8.9913330078125,0.03245537728071213,5,one_step_cache
12,500,2,2,2,277.0367736816406,273.3285827636719,3.70819091796875,0.013385193422436714,5,one_step_cache
12,500,2,2,3,277.0367736816406,280.29132080078125,3.254547119140625,0.011747707612812519,5,one_step_cache
12,500,2,2,4,277.0367736816406,275.96624755859375,1.070526123046875,0.003864202182739973,5,one_step_cache
12,1000,2,2,0,277.0367736816406,278.0078125,0.971038818359375,0.003505090018734336,5,one_step_cache
12,1000,2,2,1,277.0367736816406,274.22027587890625,2.816497802734375,0.010166512802243233,5,one_step_cache
12,1000,2,2,2,277.0367736816406,280.7544860839844,3.71771240234375,0.013419562950730324,5,one_step_cache
12,1000,2,2,3,277.0367736816406,272.9057922363281,4.1309814453125,0.014911310747265816,5,one_step_cache
12,1000,2,2,4,277.0367736816406,279.88067626953125,2.843902587890625,0.010265433229506016,5,one_step_cache
12,5000,2,2,0,277.0367736816406,277.1983337402344,0.16156005859375,0.0005831719026900828,5,one_step_cache
12,5000,2,2,1,277.0367736816406,275.0275573730469,2.00921630859375,0.0072525255382061005,5,one_step_cache
12,5000,2,2,2,277.0367736816406,276.61798095703125,0.418792724609375,0.001511686365120113,5,one_step_cache
12,5000,2,2,3,277.0367736816406,279.5249938964844,2.48822021484375,0.008981551975011826,5,one_step_cache
12,5000,2,2,4,277.0367736816406,274.86273193359375,2.174041748046875,0.007847484201192856,5,one_step_cache
12,10000,2,2,0,277.0367736816406,278.1370849609375,1.100311279296875,0.003971715457737446,5,one_step_cache
12,10000,2,2,1,277.0367736816406,277.2565612792969,0.21978759765625,0.0007933517335914075,5,one_step_cache
12,10000,2,2,2,277.0367736816406,276.6153259277344,0.42144775390625,0.0015212700236588717,5,one_step_cache
12,10000,2,2,3,277.0367736816406,276.9690856933594,0.06768798828125,0.00024432851932942867,5,one_step_cache
12,10000,2,2,4,277.0367736816406,277.0899963378906,0.05322265625,0.00019211405015084893,5,one_step_cache
13,50,2,2,0,555.4467163085938,532.287353515625,23.15936279296875,0.04169502109289169,5,one_step_cache
13,50,2,2,1,555.4467163085938,554.1725463867188,1.274169921875,0.0022939553018659353,5,one_step_cache
13,50,2,2,2,555.4467163085938,621.9512939453125,66.50457763671875,0.11973169445991516,5,one_step_cache
13,50,2,2,3,555.4467163085938,596.5154418945312,41.0687255859375,0.07393819093704224,5,one_step_cache
13,50,2,2,4,555.4467163085938,532.965087890625,22.48162841796875,0.04047486186027527,5,one_step_cache
13,100,2,2,0,555.4467163085938,571.2088012695312,15.7620849609375,0.028377313166856766,5,one_step_cache
13,100,2,2,1,555.4467163085938,546.5350341796875,8.91168212890625,0.016044171527028084,5,one_step_cache
13,100,2,2,2,555.4467163085938,579.781494140625,24.33477783203125,0.04381118342280388,5,one_step_cache
13,100,2,2,3,555.4467163085938,539.8777465820312,15.5689697265625,0.028029637411236763,5,one_step_cache
13,100,2,2,4,555.4467163085938,529.4391479492188,26.007568359375,0.04682279750704765,5,one_step_cache
13,500,2,2,0,555.4467163085938,572.69384765625,17.24713134765625,0.031050920486450195,5,one_step_cache
13,500,2,2,1,555.4467163085938,560.4949951171875,5.04827880859375,0.009088682010769844,5,one_step_cache
13,500,2,2,2,555.4467163085938,556.3343505859375,0.88763427734375,0.001598054775968194,5,one_step_cache
13,500,2,2,3,555.4467163085938,535.1917114257812,20.2550048828125,0.03646615147590637,5,one_step_cache
13,500,2,2,4,555.4467163085938,546.92041015625,8.52630615234375,0.015350358560681343,5,one_step_cache
13,1000,2,2,0,555.4467163085938,550.0146484375,5.43206787109375,0.009779637679457664,5,one_step_cache
13,1000,2,2,1,555.4467163085938,551.7171630859375,3.72955322265625,0.006714511197060347,5,one_step_cache
13,1000,2,2,2,555.4467163085938,536.8446044921875,18.60211181640625,0.033490363508462906,5,one_step_cache
13,1000,2,2,3,555.4467163085938,564.5371704101562,9.0904541015625,0.01636602357029915,5,one_step_cache
13,1000,2,2,4,555.4467163085938,566.2274169921875,10.78070068359375,0.019409064203500748,5,one_step_cache
13,5000,2,2,0,555.4467163085938,555.36669921875,0.08001708984375,0.00014405898400582373,5,one_step_cache
13,5000,2,2,1,555.4467163085938,558.325927734375,2.87921142578125,0.005183596163988113,5,one_step_cache
13,5000,2,2,2,555.4467163085938,552.1708374023438,3.27587890625,0.0058977375738322735,5,one_step_cache
13,5000,2,2,3,555.4467163085938,557.00732421875,1.56060791015625,0.002809644676744938,5,one_step_cache
13,5000,2,2,4,555.4467163085938,552.609375,2.83734130859375,0.005108214914798737,5,one_step_cache
13,10000,2,2,0,555.4467163085938,557.7611694335938,2.314453125,0.004166831728070974,5,one_step_cache
13,10000,2,2,1,555.4467163085938,558.1887817382812,2.7420654296875,0.004936684854328632,5,one_step_cache
13,10000,2,2,2,555.4467163085938,552.8619384765625,2.58477783203125,0.004653511568903923,5,one_step_cache
13,10000,2,2,3,555.4467163085938,559.8716430664062,4.4249267578125,0.007966428995132446,5,one_step_cache
13,10000,2,2,4,555.4467163085938,553.406005859375,2.04071044921875,0.003673998638987541,5,one_step_cache
14,50,2,2,0,277.92462158203125,276.5384826660156,1.386138916015625,0.004987463355064392,5,one_step_cache
14,50,2,2,1,277.92462158203125,266.11834716796875,11.8062744140625,0.04248012974858284,5,one_step_cache
14,50,2,2,2,277.92462158203125,262.4966735839844,15.427947998046875,0.055511265993118286,5,one_step_cache
14,50,2,2,3,277.92462158203125,267.2023620605469,10.722259521484375,0.03857973963022232,5,one_step_cache
14,50,2,2,4,277.92462158203125,279.63519287109375,1.7105712890625,0.006154803093522787,5,one_step_cache
14,100,2,2,0,277.92462158203125,269.0067138671875,8.91790771484375,0.032087504863739014,5,one_step_cache
14,100,2,2,1,277.92462158203125,273.6798095703125,4.24481201171875,0.01527324877679348,5,one_step_cache
14,100,2,2,2,277.92462158203125,294.39373779296875,16.4691162109375,0.059257492423057556,5,one_step_cache
14,100,2,2,3,277.92462158203125,280.8556823730469,2.931060791015625,0.010546243749558926,5,one_step_cache
14,100,2,2,4,277.92462158203125,275.6920166015625,2.23260498046875,0.008033131249248981,5,one_step_cache
14,500,2,2,0,277.92462158203125,273.6000671386719,4.324554443359375,0.015560170635581017,5,one_step_cache
14,500,2,2,1,277.92462158203125,279.46533203125,1.54071044921875,0.005543626844882965,5,one_step_cache
14,500,2,2,2,277.92462158203125,276.58306884765625,1.341552734375,0.0048270379193127155,5,one_step_cache
14,500,2,2,3,277.92462158203125,280.4233093261719,2.498687744140625,0.008990523405373096,5,one_step_cache
14,500,2,2,4,277.92462158203125,274.39312744140625,3.531494140625,0.012706661596894264,5,one_step_cache
14,1000,2,2,0,277.92462158203125,279.4387512207031,1.514129638671875,0.005447986535727978,5,one_step_cache
14,1000,2,2,1,277.92462158203125,276.4012451171875,1.52337646484375,0.005481257569044828,5,one_step_cache
14,1000,2,2,2,277.92462158203125,279.43572998046875,1.5111083984375,0.005437116138637066,5,one_step_cache
14,1000,2,2,3,277.92462158203125,280.9398498535156,3.015228271484375,0.010849086567759514,5,one_step_cache
14,1000,2,2,4,277.92462158203125,280.21527099609375,2.2906494140625,0.008241981267929077,5,one_step_cache
14,5000,2,2,0,277.92462158203125,278.41607666015625,0.491455078125,0.0017683034529909492,5,one_step_cache
14,5000,2,2,1,277.92462158203125,277.84942626953125,0.0751953125,0.00027056009275838733,5,one_step_cache
14,5000,2,2,2,277.92462158203125,278.4342041015625,0.50958251953125,0.0018335278145968914,5,one_step_cache
14,5000,2,2,3,277.92462158203125,277.9235534667969,0.001068115234375,3.843183094431879e-06,5,one_step_cache
14,5000,2,2,4,277.92462158203125,277.27716064453125,0.6474609375,0.002329627750441432,5,one_step_cache
14,10000,2,2,0,277.92462158203125,278.0502014160156,0.125579833984375,0.00045184855116531253,5,one_step_cache
14,10000,2,2,1,277.92462158203125,278.3687438964844,0.444122314453125,0.001597995520569384,5,one_step_cache
14,10000,2,2,2,277.92462158203125,278.4234924316406,0.498870849609375,0.001794986193999648,5,one_step_cache
14,10000,2,2,3,277.92462158203125,278.8847351074219,0.960113525390625,0.0034545825328677893,5,one_step_cache
14,10000,2,2,4,277.92462158203125,277.5171203613281,0.407501220703125,0.0014662293251603842,5,one_step_cache
15,50,2,2,0,556.87451171875,566.2789916992188,9.40447998046875,0.01688797026872635,5,one_step_cache
15,50,2,2,1,556.87451171875,578.3861083984375,21.5115966796875,0.038629163056612015,5,one_step_cache
15,50,2,2,2,556.87451171875,536.1023559570312,20.77215576171875,0.03730132430791855,5,one_step_cache
15,50,2,2,3,556.87451171875,557.8810424804688,1.00653076171875,0.00180746428668499,5,one_step_cache
15,50,2,2,4,556.87451171875,645.0390625,88.16455078125,0.1583203226327896,5,one_step_cache
15,100,2,2,0,556.87451171875,552.142578125,4.73193359375,0.008497307077050209,5,one_step_cache
15,100,2,2,1,556.87451171875,568.1060180664062,11.23150634765625,0.02016882784664631,5,one_step_cache
15,100,2,2,2,556.87451171875,506.0948791503906,50.779632568359375,0.09118685126304626,5,one_step_cache
15,100,2,2,3,556.87451171875,583.365478515625,26.490966796875,0.04757080227136612,5,one_step_cache
15,100,2,2,4,556.87451171875,531.9808959960938,24.89361572265625,0.044702380895614624,5,one_step_cache
15,500,2,2,0,556.87451171875,549.0551147460938,7.81939697265625,0.014041578397154808,5,one_step_cache
15,500,2,2,1,556.87451171875,559.1610107421875,2.2864990234375,0.004105950240045786,5,one_step_cache
15,500,2,2,2,556.87451171875,584.26708984375,27.392578125,0.04918985813856125,5,one_step_cache
15,500,2,2,3,556.87451171875,581.032958984375,24.158447265625,0.04338220879435539,5,one_step_cache
15,500,2,2,4,556.87451171875,535.3543701171875,21.5201416015625,0.03864450752735138,5,one_step_cache
15,1000,2,2,0,556.87451171875,539.1865234375,17.68798828125,0.03176296874880791,5,one_step_cache
15,1000,2,2,1,556.87451171875,548.9182739257812,7.95623779296875,0.014287307858467102,5,one_step_cache
15,1000,2,2,2,556.87451171875,568.4569091796875,11.5823974609375,0.0207989364862442,5,one_step_cache
15,1000,2,2,3,556.87451171875,537.164794921875,19.709716796875,0.03539346158504486,5,one_step_cache
15,1000,2,2,4,556.87451171875,566.0674438476562,9.19293212890625,0.016508085653185844,5,one_step_cache
15,5000,2,2,0,556.87451171875,552.8040771484375,4.0704345703125,0.007309428881853819,5,one_step_cache
15,5000,2,2,1,556.87451171875,558.7003784179688,1.82586669921875,0.0032787758391350508,5,one_step_cache
15,5000,2,2,2,556.87451171875,561.994873046875,5.120361328125,0.009194821119308472,5,one_step_cache
15,5000,2,2,3,556.87451171875,556.6844482421875,0.1900634765625,0.00034130396670661867,5,one_step_cache
15,5000,2,2,4,556.87451171875,547.8924560546875,8.9820556640625,0.016129406169056892,5,one_step_cache
15,10000,2,2,0,556.87451171875,557.2951049804688,0.42059326171875,0.0007552747847512364,5,one_step_cache
15,10000,2,2,1,556.87451171875,557.6341552734375,0.7596435546875,0.001364119816571474,5,one_step_cache
15,10000,2,2,2,556.87451171875,560.6744995117188,3.79998779296875,0.006823777686804533,5,one_step_cache
15,10000,2,2,3,556.87451171875,560.3831176757812,3.50860595703125,0.006300532724708319,5,one_step_cache
15,10000,2,2,4,556.87451171875,557.469482421875,0.594970703125,0.0010684106964617968,5,one_step_cache
16,50,5,5,0,15.348532676696777,15.9237060546875,0.5751733779907227,0.03747415915131569,2,one_step_cache
16,50,5,5,1,15.348532676696777,15.6495361328125,0.30100345611572266,0.019611220806837082,2,one_step_cache
16,50,5,5,2,15.348532676696777,14.85494327545166,0.4935894012451172,0.032158736139535904,2,one_step_cache
16,50,5,5,3,15.348532676696777,16.052213668823242,0.7036809921264648,0.04584679380059242,2,one_step_cache
16,50,5,5,4,15.348532676696777,19.459598541259766,4.111065864562988,0.26784747838974,2,one_step_cache
16,100,5,5,0,15.348532676696777,16.23508071899414,0.8865480422973633,0.057761095464229584,2,one_step_cache
16,100,5,5,1,15.348532676696777,20.080291748046875,4.731759071350098,0.3082873821258545,2,one_step_cache
16,100,5,5,2,15.348532676696777,15.909772872924805,0.5612401962280273,0.03656637296080589,2,one_step_cache
16,100,5,5,3,15.348532676696777,17.6999454498291,2.351412773132324,0.1532011479139328,2,one_step_cache
16,100,5,5,4,15.348532676696777,13.864713668823242,1.4838190078735352,0.09667497128248215,2,one_step_cache
16,500,5,5,0,15.348532676696777,14.740349769592285,0.6081829071044922,0.03962482511997223,2,one_step_cache
16,500,5,5,1,15.348532676696777,15.32599925994873,0.022533416748046875,0.0014681153697893023,2,one_step_cache
16,500,5,5,2,15.348532676696777,15.77368450164795,0.4251518249511719,0.02769983559846878,2,one_step_cache
16,500,5,5,3,15.348532676696777,15.948434829711914,0.5999021530151367,0.03908530995249748,2,one_step_cache
16,500,5,5,4,15.348532676696777,17.21834945678711,1.869816780090332,0.12182381004095078,2,one_step_cache
16,1000,5,5,0,15.348532676696777,16.58372688293457,1.235194206237793,0.08047637343406677,2,one_step_cache
16,1000,5,5,1,15.348532676696777,15.755314826965332,0.4067821502685547,0.026502998545765877,2,one_step_cache
16,1000,5,5,2,15.348532676696777,14.580116271972656,0.7684164047241211,0.050064485520124435,2,one_step_cache
16,1000,5,5,3,15.348532676696777,17.15078353881836,1.802250862121582,0.1174217015504837,2,one_step_cache
16,1000,5,5,4,15.348532676696777,16.711477279663086,1.3629446029663086,0.08879967033863068,2,one_step_cache
16,5000,5,5,0,15.348532676696777,14.934272766113281,0.4142599105834961,0.026990195736289024,2,one_step_cache
16,5000,5,5,1,15.348532676696777,15.816970825195312,0.46843814849853516,0.030520061030983925,2,one_step_cache
16,5000,5,5,2,15.348532676696777,15.580129623413086,0.2315969467163086,0.015089191496372223,2,one_step_cache
16,5000,5,5,3,15.348532676696777,15.503829956054688,0.15529727935791016,0.01011805422604084,2,one_step_cache
16,5000,5,5,4,15.348532676696777,15.253646850585938,0.09488582611083984,0.006182077806442976,2,one_step_cache
16,10000,5,5,0,15.348532676696777,15.665106773376465,0.3165740966796875,0.02062569186091423,2,one_step_cache
16,10000,5,5,1,15.348532676696777,16.387371063232422,1.0388383865356445,0.06768323481082916,2,one_step_cache
16,10000,5,5,2,15.348532676696777,15.340739250183105,0.007793426513671875,0.0005077636451460421,2,one_step_cache
16,10000,5,5,3,15.348532676696777,15.276246070861816,0.07228660583496094,0.004709675442427397,2,one_step_cache
16,10000,5,5,4,15.348532676696777,15.132091522216797,0.21644115447998047,0.014101749286055565,2,one_step_cache
17,50,5,5,0,11.575806617736816,11.320874214172363,0.2549324035644531,0.02202286384999752,2,one_step_cache
17,50,5,5,1,11.575806617736816,8.828463554382324,2.747343063354492,0.23733490705490112,2,one_step_cache
17,50,5,5,2,11.575806617736816,14.48446273803711,2.908656120300293,0.25127026438713074,2,one_step_cache
17,50,5,5,3,11.575806617736816,13.551529884338379,1.9757232666015625,0.17067694664001465,2,one_step_cache
17,50,5,5,4,11.575806617736816,16.169710159301758,4.593903541564941,0.39685386419296265,2,one_step_cache
17,100,5,5,0,11.575806617736816,11.731613159179688,0.1558065414428711,0.01345967035740614,2,one_step_cache
17,100,5,5,1,11.575806617736816,16.062395095825195,4.486588478088379,0.3875832259654999,2,one_step_cache
17,100,5,5,2,11.575806617736816,8.825857162475586,2.7499494552612305,0.23756007850170135,2,one_step_cache
17,100,5,5,3,11.575806617736816,9.293407440185547,2.2823991775512695,0.19716978073120117,2,one_step_cache
17,100,5,5,4,11.575806617736816,10.729290962219238,0.8465156555175781,0.07312800735235214,2,one_step_cache
17,500,5,5,0,11.575806617736816,10.730559349060059,0.8452472686767578,0.07301843166351318,2,one_step_cache
17,500,5,5,1,11.575806617736816,11.320709228515625,0.2550973892211914,0.022037114948034286,2,one_step_cache
17,500,5,5,2,11.575806617736816,11.737883567810059,0.1620769500732422,0.014001352712512016,2,one_step_cache
17,500,5,5,3,11.575806617736816,10.951414108276367,0.6243925094604492,0.05393943935632706,2,one_step_cache
